"SNR","outMy","outGt","outEp"
0,0.048,0.047,0.0322
0,0.046,0.0446,0.0364
0,0.0498,0.0486,0.0366
0,0.052,0.049,0.0352
0,0.0508,0.045,0.0358
0,0.0578,0.0526,0.0344
0,0.0546,0.0524,0.038
0,0.047,0.0476,0.036
0,0.0508,0.049,0.0298
0,0.0506,0.0534,0.0316
0,0.0434,0.051,0.0344
0,0.0564,0.055,0.0354
0,0.054,0.05,0.0372
0,0.0548,0.0478,0.0392
0,0.0488,0.0488,0.0326
0,0.0454,0.0486,0.04
0,0.052,0.0444,0.0356
0,0.0504,0.049,0.0358
0,0.0506,0.0494,0.0316
0,0.045,0.045,0.0358
0,0.0546,0.055,0.0356
0,0.0466,0.0484,0.0318
0,0.0542,0.055,0.0394
0,0.0494,0.0536,0.0328
0,0.0526,0.0454,0.0342
10,0.0184,0.0024,0.011
10,0.0458,0.0458,0.0508
10,0.25,0.1516,0.4946
10,0.0184,0.0072,0.0238
10,0.0048,6e-04,0.322
10,0.9244,0.7558,0.5954
10,0.0808,0.0688,0.027
10,0.8746,0.8716,0.3478
10,0.8844,0.8564,0.2524
10,0.955,0.9218,0.7214
10,0.098,0.0934,0.0744
10,0.0402,0.0056,0.063
10,0.0336,0.001,0.127
10,6e-04,0.0012,8e-04
10,0.982,0.995,0.4954
10,0.2652,0.2664,0.0762
10,0.0094,0.0092,0.034
10,1,1,0.4462
10,0.0242,0.0048,0.0494
10,0.7806,0.5702,0.4034
10,0.3046,0.3846,0.0112
10,0.034,0.0018,0.1978
10,0.5848,0.5356,0.1772
10,0.0294,0.0108,0.173
10,0.0732,0.014,0.1456
20,0.0142,6e-04,0.1426
20,1,1,0.8686
20,0.9772,0.9788,0.2196
20,0.3128,0.0326,0.455
20,0.437,0.4862,0.053
20,0.8,0.491,0.1256
20,0.9978,0.9892,0.8336
20,0.0086,0.0062,0.0068
20,0.0072,2e-04,0.0464
20,8e-04,0.0012,0.0026
20,0.033,0.015,0.0874
20,0.0668,0.0034,0.159
20,0.796,0.8214,0.1468
20,0.4066,0.2586,0.0204
20,0.9892,0.9952,0.6194
20,0.4136,0.183,0.1098
20,0.395,0.3536,0.157
20,0.1306,0.4234,6e-04
20,0.4882,4e-04,0.5726
20,0.1946,0.2912,0.0164
20,0.0352,0.043,0.011
20,0.0646,0.0014,0.0562
20,0.6928,0.2394,0.0908
20,0.9998,0.9932,0.8372
20,0.4654,0.0668,0.5324
30,0.7384,0,0.9344
30,0.001,0.0016,0.0084
30,0,0,6e-04
30,0.1106,0.2486,0.0024
30,0.9994,0.9996,0.3094
30,6e-04,4e-04,0.013
30,1,1,0.9754
30,0.0578,0.0302,0.2936
30,0.9224,0.0674,0.9952
30,0.276,0.471,0.0708
30,0.995,0.9946,0.0538
30,0.994,0.995,0.4186
30,0.0166,0.016,0.0012
30,0.4448,0.7724,0.0024
30,0.6732,0.6962,0.0094
30,0.5994,0.811,0.0084
30,0.5672,0.719,0.13
30,0.006,4e-04,0.2944
30,0.0024,0,4e-04
30,0.011,0.0886,0
30,1,1,0.8352
30,2e-04,0,0.0394
30,0.0068,4e-04,0.0676
30,1,1,0.21
30,1,1,0.8292
