"SNR","outMy","outGt","outEp"
0,0.045,0.0506666666666667,0.033
0,0.0426666666666667,0.048,0.0333333333333333
0,0.044,0.0493333333333333,0.0306666666666667
0,0.0366666666666667,0.0426666666666667,0.03
0,0.0426666666666667,0.0416666666666667,0.0393333333333333
0,0.047,0.0496666666666667,0.0383333333333333
0,0.0536666666666667,0.055,0.0366666666666667
0,0.0426666666666667,0.0473333333333333,0.0403333333333333
0,0.0443333333333333,0.053,0.0323333333333333
0,0.043,0.0473333333333333,0.035
0,0.0416666666666667,0.0466666666666667,0.0313333333333333
0,0.0486666666666667,0.0456666666666667,0.037
0,0.0486666666666667,0.054,0.0433333333333333
0,0.049,0.056,0.038
0,0.0463333333333333,0.0456666666666667,0.036
0,0.0456666666666667,0.05,0.0356666666666667
0,0.0446666666666667,0.0486666666666667,0.036
0,0.0413333333333333,0.0456666666666667,0.0386666666666667
0,0.0433333333333333,0.0536666666666667,0.0336666666666667
0,0.047,0.046,0.0436666666666667
0,0.0443333333333333,0.0493333333333333,0.0336666666666667
0,0.049,0.0526666666666667,0.0316666666666667
0,0.042,0.0523333333333333,0.035
0,0.0476666666666667,0.0543333333333333,0.034
0,0.0513333333333333,0.0566666666666667,0.0356666666666667
0,0.045,0.0503333333333333,0.0293333333333333
0,0.0443333333333333,0.0473333333333333,0.028
0,0.043,0.051,0.03
0,0.041,0.0516666666666667,0.0353333333333333
0,0.047,0.056,0.0383333333333333
0,0.0496666666666667,0.057,0.031
0,0.0456666666666667,0.0493333333333333,0.0316666666666667
0,0.039,0.0426666666666667,0.0366666666666667
0,0.0406666666666667,0.0496666666666667,0.0283333333333333
0,0.046,0.0516666666666667,0.0366666666666667
0,0.051,0.052,0.0333333333333333
0,0.0526666666666667,0.055,0.0366666666666667
0,0.0456666666666667,0.055,0.0356666666666667
0,0.0423333333333333,0.052,0.0343333333333333
0,0.0436666666666667,0.0466666666666667,0.0433333333333333
0,0.0476666666666667,0.0503333333333333,0.039
0,0.047,0.0486666666666667,0.0373333333333333
0,0.0473333333333333,0.042,0.039
0,0.048,0.0496666666666667,0.038
0,0.0503333333333333,0.0553333333333333,0.0343333333333333
0,0.0456666666666667,0.0513333333333333,0.0376666666666667
0,0.0433333333333333,0.0483333333333333,0.038
0,0.0403333333333333,0.044,0.033
0,0.0453333333333333,0.0503333333333333,0.0363333333333333
0,0.0406666666666667,0.0436666666666667,0.0396666666666667
0,0.0436666666666667,0.048,0.0366666666666667
0,0.0416666666666667,0.046,0.038
0,0.0496666666666667,0.0566666666666667,0.0346666666666667
0,0.043,0.0536666666666667,0.0303333333333333
0,0.0473333333333333,0.0463333333333333,0.032
0,0.045,0.0496666666666667,0.0416666666666667
0,0.057,0.0603333333333333,0.041
0,0.0456666666666667,0.0463333333333333,0.0433333333333333
0,0.0503333333333333,0.0513333333333333,0.0336666666666667
0,0.0433333333333333,0.0423333333333333,0.0343333333333333
0,0.0463333333333333,0.051,0.036
0,0.0453333333333333,0.0526666666666667,0.0406666666666667
0,0.044,0.0486666666666667,0.032
0,0.0483333333333333,0.0476666666666667,0.03
0,0.0503333333333333,0.0513333333333333,0.0336666666666667
0,0.049,0.051,0.0363333333333333
0,0.0453333333333333,0.0453333333333333,0.038
0,0.0386666666666667,0.049,0.0316666666666667
0,0.0486666666666667,0.051,0.0443333333333333
0,0.0453333333333333,0.0456666666666667,0.0346666666666667
0,0.039,0.048,0.0326666666666667
0,0.038,0.05,0.037
0,0.049,0.0523333333333333,0.0346666666666667
0,0.0426666666666667,0.0493333333333333,0.0376666666666667
0,0.0453333333333333,0.0533333333333333,0.0333333333333333
0,0.0463333333333333,0.0543333333333333,0.042
0,0.041,0.0476666666666667,0.0306666666666667
0,0.047,0.051,0.03
0,0.0416666666666667,0.0476666666666667,0.0323333333333333
0,0.0463333333333333,0.049,0.034
0,0.048,0.0506666666666667,0.032
0,0.05,0.045,0.0293333333333333
0,0.046,0.0546666666666667,0.038
0,0.0443333333333333,0.0466666666666667,0.0346666666666667
0,0.048,0.0513333333333333,0.0356666666666667
0,0.0366666666666667,0.045,0.0346666666666667
0,0.0506666666666667,0.0526666666666667,0.038
0,0.0473333333333333,0.0486666666666667,0.0383333333333333
0,0.042,0.042,0.037
0,0.0443333333333333,0.0503333333333333,0.0343333333333333
0,0.0423333333333333,0.0493333333333333,0.035
0,0.049,0.0486666666666667,0.0356666666666667
0,0.0443333333333333,0.051,0.0343333333333333
0,0.041,0.0453333333333333,0.0316666666666667
0,0.0453333333333333,0.053,0.0326666666666667
0,0.0483333333333333,0.049,0.0346666666666667
0,0.0456666666666667,0.045,0.0356666666666667
0,0.0413333333333333,0.0543333333333333,0.035
0,0.052,0.0616666666666667,0.0356666666666667
0,0.0433333333333333,0.052,0.0356666666666667
10,0.0623333333333333,0.134333333333333,0.0133333333333333
10,0.0916666666666667,0.0433333333333333,0.0783333333333333
10,0.670666666666667,0.789333333333333,0.553
10,0.153333333333333,0.449333333333333,0.037
10,0.878333333333333,0.829666666666667,0.117666666666667
10,0.203666666666667,0.27,0.00333333333333333
10,0.00733333333333333,0.00266666666666667,0.0573333333333333
10,1,1,0.843
10,0.005,0.003,0.0113333333333333
10,0.178666666666667,0.01,0.153666666666667
10,0.759333333333333,0.607333333333333,0.111666666666667
10,0.157,0.184666666666667,0.123666666666667
10,0.00266666666666667,0.00166666666666667,0.0116666666666667
10,0.990333333333333,0.999666666666667,0.110333333333333
10,0.254,0.018,0.607
10,0.066,0.0746666666666667,0.0426666666666667
10,0.213333333333333,0.129333333333333,0.048
10,0.00466666666666667,0.00766666666666667,0.001
10,0.0256666666666667,0.0246666666666667,0.021
10,0.431,0.397,0.083
10,0.276666666666667,0.429666666666667,0.013
10,0.961,0.993,0.216
10,0.00566666666666667,0.00266666666666667,0.0213333333333333
10,1,1,0.643666666666667
10,0.00166666666666667,0.002,0.0526666666666667
10,0.111666666666667,0.0856666666666667,0.0793333333333333
10,0.005,0.008,0.0276666666666667
10,0.294333333333333,0.0316666666666667,0.359666666666667
10,0.026,0.00666666666666667,0.132
10,0.284,0.0266666666666667,0.483333333333333
10,0.0583333333333333,0.0133333333333333,0.183333333333333
10,0.188,0.08,0.305
10,0.0346666666666667,0.009,0.0946666666666667
10,0.697,0.929,0.00266666666666667
10,0.347666666666667,0.564333333333333,0.012
10,0.974,0.989,0.0893333333333333
10,0.378666666666667,0.375,0.215
10,0.642333333333333,0.851,0.063
10,0.0733333333333333,0.0956666666666667,0.0793333333333333
10,0.004,0.003,0.0173333333333333
10,0.062,0.0213333333333333,0.094
10,0.000333333333333333,0,0.00933333333333333
10,0.0533333333333333,0.0143333333333333,0.045
10,0.002,0.001,0.00433333333333333
10,0.634,0.692666666666667,0.200666666666667
10,0.05,0.113,0.0383333333333333
10,0.325333333333333,0.129333333333333,0.182333333333333
10,0.558333333333333,0.692,0.0743333333333333
10,0.111,0.0803333333333333,0.214333333333333
10,0.0196666666666667,0.0166666666666667,0.111
10,0.587,0.035,0.716
10,0.718666666666667,0.929,0.193666666666667
10,0.0353333333333333,0,0.207333333333333
10,0.0376666666666667,0.0943333333333333,0.004
10,0.688,0.553333333333333,0.166333333333333
10,1,1,0.885666666666667
10,0.0396666666666667,0.036,0.0463333333333333
10,0.999,0.999,0.868
10,0.0346666666666667,0.035,0.00733333333333333
10,0.629,0.788333333333333,0.117666666666667
10,0.201666666666667,0.206,0.09
10,0.112,0.031,0.250333333333333
10,1,1,0.615666666666667
10,0.004,0.0173333333333333,0.00333333333333333
10,0.0276666666666667,0.00366666666666667,0.091
10,0.923333333333333,0.955666666666667,0.238666666666667
10,0.332666666666667,0.232666666666667,0.056
10,0.00833333333333333,0.0173333333333333,0.177333333333333
10,0.249,0.258,0.111
10,0.165333333333333,0.281333333333333,0.0806666666666667
10,0.258,0.181666666666667,0.193
10,0.615333333333333,0.672333333333333,0.064
10,0.999666666666667,1,0.262
10,0.151666666666667,0.0106666666666667,0.217666666666667
10,0.0326666666666667,0.00533333333333333,0.0723333333333333
10,0.259333333333333,0.172666666666667,0.091
10,0.008,0.000666666666666667,0.163333333333333
10,0.0836666666666667,0.120333333333333,0.135
10,0.0416666666666667,0.125,0.00133333333333333
10,0.640333333333333,0.592666666666667,0.413666666666667
10,0.998666666666667,1,0.104333333333333
10,0.892666666666667,0.968,0.45
10,0.099,0.0943333333333333,0.400666666666667
10,0.654333333333333,0.668,0.185333333333333
10,0.382333333333333,0.395666666666667,0.0736666666666667
10,0.053,0.00666666666666667,0.292333333333333
10,0.056,0.014,0.117666666666667
10,0.0163333333333333,0.0216666666666667,0.366
10,0.556666666666667,0.676666666666667,0.137333333333333
10,0.0153333333333333,0.00266666666666667,0.044
10,0.0323333333333333,0.003,0.315666666666667
10,0.048,0.0583333333333333,0.134666666666667
10,0.808,0.828,0.218333333333333
10,0.0836666666666667,0.113333333333333,0.0143333333333333
10,0.0413333333333333,0.0836666666666667,0.048
10,0,0.000333333333333333,0.0253333333333333
10,0.217333333333333,0.159,0.182
10,0.771333333333333,0.884333333333333,0.063
10,0.211333333333333,0.195333333333333,0.0483333333333333
10,0.107666666666667,0.0946666666666667,0.0253333333333333
20,0.109666666666667,0.036,0.758666666666667
20,0.956666666666667,0.943333333333333,0.114
20,0.756666666666667,0.964,0
20,0.412666666666667,0.00933333333333333,0.941
20,0.0253333333333333,0.00166666666666667,0.152
20,0.741333333333333,0.823666666666667,0.650666666666667
20,0.834,0.803666666666667,0.159
20,0.088,0.144333333333333,0.0446666666666667
20,0.937333333333333,0.445333333333333,0.0423333333333333
20,0.0156666666666667,0.0493333333333333,0.18
20,0.996,1,0.348333333333333
20,0.294333333333333,0.739666666666667,0.00133333333333333
20,0.0396666666666667,0.084,0.0806666666666667
20,0.742,0.934666666666667,0.0116666666666667
20,1,1,0.773
20,0.00133333333333333,0.001,0.0133333333333333
20,0.986,0.998333333333333,0.177333333333333
20,1,1,0.990666666666667
20,0.015,0.00533333333333333,0.029
20,0.000333333333333333,0.000333333333333333,0
20,0,0,0
20,0.219666666666667,0.551,0.000666666666666667
20,0.551666666666667,0.372,0.0843333333333333
20,0.424333333333333,0.373666666666667,0.162666666666667
20,0.0853333333333333,0.00166666666666667,0.178333333333333
20,0.956666666666667,0.901666666666667,0.851333333333333
20,0.993,0.969666666666667,0.937666666666667
20,1,1,0.918666666666667
20,0.154333333333333,0.252,0.00833333333333333
20,0.923333333333333,0.957,0.0546666666666667
20,0.00666666666666667,0.026,0.00366666666666667
20,0.000666666666666667,0,0.00133333333333333
20,0.256,0.216666666666667,0.0383333333333333
20,0.249666666666667,0.753333333333333,0.00333333333333333
20,0.983333333333333,0.996666666666667,0.242333333333333
20,0.007,0.00466666666666667,0.117
20,0,0.000333333333333333,0.000666666666666667
20,0.913666666666667,0.955,0.0716666666666667
20,0.0383333333333333,0,0.190333333333333
20,0.0893333333333333,0.0776666666666667,0.0303333333333333
20,0.360666666666667,0.425,0.005
20,0.0603333333333333,0.159333333333333,0.001
20,0.108666666666667,0.263,0.066
20,0.883666666666667,0.981333333333333,0.120333333333333
20,0.119333333333333,0.0123333333333333,0.0476666666666667
20,0.0153333333333333,0.000666666666666667,0.0633333333333333
20,0.578666666666667,0.677333333333333,0.349333333333333
20,0.902666666666667,0.956,0.532333333333333
20,0.00566666666666667,0.000333333333333333,0.125333333333333
20,0.816333333333333,0.189333333333333,0.715666666666667
20,0.000333333333333333,0,0.027
20,0.999,1,0.445333333333333
20,0.999666666666667,1,0.00466666666666667
20,0.593,0.739,0.0116666666666667
20,0.007,0.00233333333333333,0.00733333333333333
20,0.0596666666666667,0.279333333333333,0.00266666666666667
20,0.00333333333333333,0,0
20,0.318,0.48,0.0323333333333333
20,0.455333333333333,0.522333333333333,0.0153333333333333
20,0.210333333333333,0.359666666666667,0.0476666666666667
20,0.0166666666666667,0,0.062
20,0.615,0.712666666666667,0.000333333333333333
20,0.788666666666667,0.743333333333333,0.0286666666666667
20,0.044,0.0156666666666667,0.054
20,0.0896666666666667,0.151666666666667,0.0493333333333333
20,0.058,0.037,0.165333333333333
20,0.277666666666667,0.170333333333333,0.492666666666667
20,0.393333333333333,0.545333333333333,0.143666666666667
20,0.0123333333333333,0.0136666666666667,0
20,1,1,0.658333333333333
20,0.740666666666667,0.863666666666667,0.344333333333333
20,1,1,0.694666666666667
20,0.350666666666667,0.516,0.00266666666666667
20,0.985,0.999333333333333,0.02
20,0.125333333333333,0.000333333333333333,0.139666666666667
20,0.121,0.386666666666667,0.026
20,0.272666666666667,0.144,0.0526666666666667
20,0.997,0.999666666666667,0.561333333333333
20,0.929,0.681666666666667,0.134666666666667
20,0.00266666666666667,0.00233333333333333,0.386
20,0.736333333333333,0.968333333333333,0.0243333333333333
20,0.0243333333333333,0.002,0.128333333333333
20,0,0.000333333333333333,0
20,0.617666666666667,0.143,0.645666666666667
20,0.0373333333333333,0.00133333333333333,0.0503333333333333
