"SNR","outMy","outGt","outEp"
0,0.0496666666666667,0.0436666666666667,0.0273333333333333
0,0.046,0.0523333333333333,0.0326666666666667
0,0.0456666666666667,0.0533333333333333,0.0316666666666667
0,0.0466666666666667,0.048,0.0346666666666667
0,0.0513333333333333,0.0483333333333333,0.031
0,0.053,0.0566666666666667,0.0286666666666667
0,0.0486666666666667,0.0493333333333333,0.0283333333333333
0,0.0466666666666667,0.0503333333333333,0.0266666666666667
0,0.0446666666666667,0.0486666666666667,0.028
0,0.0526666666666667,0.0503333333333333,0.0316666666666667
0,0.0403333333333333,0.0426666666666667,0.0276666666666667
0,0.0523333333333333,0.053,0.029
0,0.0493333333333333,0.0543333333333333,0.03
0,0.0523333333333333,0.0493333333333333,0.0223333333333333
0,0.0433333333333333,0.05,0.0276666666666667
0,0.0466666666666667,0.0446666666666667,0.03
0,0.049,0.0486666666666667,0.029
0,0.0473333333333333,0.0463333333333333,0.032
0,0.052,0.049,0.0323333333333333
0,0.0453333333333333,0.047,0.029
0,0.052,0.0463333333333333,0.03
0,0.0513333333333333,0.056,0.028
0,0.0523333333333333,0.055,0.0293333333333333
0,0.0556666666666667,0.0506666666666667,0.03
0,0.048,0.0486666666666667,0.0296666666666667
0,0.047,0.0503333333333333,0.0273333333333333
0,0.0423333333333333,0.0396666666666667,0.029
0,0.0513333333333333,0.057,0.0313333333333333
0,0.0446666666666667,0.052,0.0306666666666667
0,0.0446666666666667,0.045,0.0333333333333333
0,0.0533333333333333,0.054,0.031
0,0.0426666666666667,0.0516666666666667,0.0266666666666667
0,0.0496666666666667,0.0506666666666667,0.027
0,0.0506666666666667,0.0536666666666667,0.0383333333333333
0,0.0526666666666667,0.0583333333333333,0.0303333333333333
0,0.0503333333333333,0.0503333333333333,0.025
0,0.049,0.05,0.0276666666666667
0,0.045,0.0503333333333333,0.0303333333333333
0,0.0503333333333333,0.05,0.0273333333333333
0,0.0503333333333333,0.0483333333333333,0.0236666666666667
0,0.0486666666666667,0.0463333333333333,0.0266666666666667
0,0.064,0.06,0.027
0,0.0523333333333333,0.0543333333333333,0.0266666666666667
0,0.0493333333333333,0.0473333333333333,0.0286666666666667
0,0.0466666666666667,0.049,0.029
0,0.0526666666666667,0.0536666666666667,0.029
0,0.049,0.0443333333333333,0.0303333333333333
0,0.0476666666666667,0.047,0.0303333333333333
0,0.048,0.0486666666666667,0.0313333333333333
0,0.0553333333333333,0.0553333333333333,0.0296666666666667
0,0.0476666666666667,0.0466666666666667,0.03
0,0.044,0.0483333333333333,0.0283333333333333
0,0.0476666666666667,0.047,0.0303333333333333
0,0.0476666666666667,0.0526666666666667,0.0323333333333333
0,0.057,0.0553333333333333,0.0286666666666667
0,0.0496666666666667,0.0513333333333333,0.028
0,0.051,0.0493333333333333,0.0263333333333333
0,0.0453333333333333,0.046,0.031
0,0.0506666666666667,0.0466666666666667,0.0276666666666667
0,0.045,0.053,0.028
0,0.0516666666666667,0.056,0.0293333333333333
0,0.0426666666666667,0.0493333333333333,0.0243333333333333
0,0.0566666666666667,0.047,0.0243333333333333
0,0.052,0.05,0.03
0,0.0513333333333333,0.052,0.0273333333333333
0,0.044,0.0513333333333333,0.031
0,0.0503333333333333,0.048,0.031
0,0.0473333333333333,0.044,0.0326666666666667
0,0.0466666666666667,0.0396666666666667,0.0283333333333333
0,0.0456666666666667,0.0556666666666667,0.0316666666666667
0,0.048,0.0503333333333333,0.0313333333333333
0,0.05,0.0486666666666667,0.032
0,0.0473333333333333,0.053,0.033
0,0.0526666666666667,0.0516666666666667,0.0343333333333333
0,0.0526666666666667,0.0546666666666667,0.0256666666666667
0,0.0516666666666667,0.051,0.031
0,0.0573333333333333,0.0506666666666667,0.0336666666666667
0,0.0486666666666667,0.0516666666666667,0.0303333333333333
0,0.0496666666666667,0.0536666666666667,0.0323333333333333
0,0.0456666666666667,0.049,0.028
0,0.0443333333333333,0.053,0.0313333333333333
0,0.0516666666666667,0.049,0.03
0,0.049,0.0453333333333333,0.0316666666666667
0,0.053,0.0566666666666667,0.0293333333333333
0,0.0516666666666667,0.0533333333333333,0.025
0,0.0536666666666667,0.0523333333333333,0.0346666666666667
0,0.0543333333333333,0.0506666666666667,0.0276666666666667
0,0.0476666666666667,0.0513333333333333,0.0303333333333333
0,0.0546666666666667,0.063,0.025
0,0.049,0.0456666666666667,0.0296666666666667
0,0.0473333333333333,0.047,0.0243333333333333
0,0.0513333333333333,0.0496666666666667,0.029
0,0.0483333333333333,0.051,0.0306666666666667
0,0.0496666666666667,0.0456666666666667,0.0283333333333333
0,0.0506666666666667,0.0523333333333333,0.0316666666666667
0,0.0483333333333333,0.048,0.0286666666666667
0,0.0446666666666667,0.056,0.0306666666666667
0,0.05,0.0536666666666667,0.0316666666666667
0,0.0526666666666667,0.056,0.0333333333333333
0,0.057,0.0556666666666667,0.0296666666666667
10,0.00266666666666667,0.000333333333333333,0.0243333333333333
10,0.758333333333333,0.163,0.113666666666667
10,0.0746666666666667,0.015,0.0203333333333333
10,0.458333333333333,0.0126666666666667,0.332
10,0.035,0.00333333333333333,0.0403333333333333
10,0.247333333333333,0.178,0.0206666666666667
10,0.149,0.0286666666666667,0.0556666666666667
10,0.202666666666667,0.136333333333333,0.03
10,0.014,0.0593333333333333,0.003
10,0.082,0.07,0.0266666666666667
10,0.00266666666666667,0.00233333333333333,0.422333333333333
10,0.974333333333333,0.162,0.147333333333333
10,0.00133333333333333,0,0.0106666666666667
10,0.369,0.100333333333333,0.0463333333333333
10,0.999,0.0333333333333333,0.362666666666667
10,0.303,0.0913333333333333,0.00233333333333333
10,0.138666666666667,0.0113333333333333,0.0936666666666667
