"SNR","outMy","outGt","outEp","outLassoTest"
0,0.054,0.0553333333333333,0.0363333333333333,0.0583333333333333
0,0.053,0.0506666666666667,0.035,0.0543333333333333
0,0.05,0.0516666666666667,0.037,0.05
0,0.0513333333333333,0.0383333333333333,0.0366666666666667,0.055
0,0.0533333333333333,0.0516666666666667,0.0346666666666667,0.062
0,0.0563333333333333,0.0513333333333333,0.0326666666666667,0.058
0,0.0533333333333333,0.0533333333333333,0.031,0.063
0,0.06,0.0513333333333333,0.0323333333333333,0.0503333333333333
0,0.05,0.0523333333333333,0.0283333333333333,0.065
0,0.0526666666666667,0.0483333333333333,0.0286666666666667,0.062
0,0.053,0.049,0.033,0.052
0,0.0523333333333333,0.0506666666666667,0.0303333333333333,0.052
0,0.0503333333333333,0.05,0.034,0.0556666666666667
0,0.0553333333333333,0.0563333333333333,0.037,0.0586666666666667
0,0.0476666666666667,0.045,0.0326666666666667,0.057
0,0.0556666666666667,0.0443333333333333,0.0306666666666667,0.06
0,0.0536666666666667,0.0506666666666667,0.0343333333333333,0.055
0,0.0556666666666667,0.046,0.0373333333333333,0.0576666666666667
0,0.0533333333333333,0.053,0.027,0.0563333333333333
0,0.0503333333333333,0.0483333333333333,0.033,0.0553333333333333
0,0.0533333333333333,0.0476666666666667,0.035,0.062
0,0.0533333333333333,0.0416666666666667,0.0343333333333333,0.0543333333333333
0,0.058,0.0503333333333333,0.0303333333333333,0.0583333333333333
0,0.052,0.0493333333333333,0.0306666666666667,0.0603333333333333
0,0.0533333333333333,0.0486666666666667,0.0323333333333333,0.0633333333333333
0,0.053,0.048,0.0343333333333333,0.0576666666666667
0,0.0536666666666667,0.048,0.0313333333333333,0.057
0,0.0616666666666667,0.0523333333333333,0.0316666666666667,0.054
0,0.0543333333333333,0.057,0.0333333333333333,0.064
0,0.0586666666666667,0.0563333333333333,0.03,0.0593333333333333
0,0.046,0.0503333333333333,0.0346666666666667,0.0503333333333333
0,0.0506666666666667,0.0436666666666667,0.0423333333333333,0.0626666666666667
0,0.0536666666666667,0.055,0.032,0.0526666666666667
0,0.0543333333333333,0.0493333333333333,0.028,0.0653333333333333
0,0.048,0.0423333333333333,0.029,0.0653333333333333
0,0.056,0.046,0.039,0.058
0,0.0576666666666667,0.0556666666666667,0.0316666666666667,0.0596666666666667
0,0.0556666666666667,0.053,0.0306666666666667,0.053
0,0.0533333333333333,0.0473333333333333,0.0336666666666667,0.0626666666666667
0,0.055,0.047,0.036,0.055
0,0.0546666666666667,0.048,0.0336666666666667,0.0583333333333333
0,0.048,0.0503333333333333,0.032,0.0516666666666667
0,0.0503333333333333,0.048,0.0286666666666667,0.0586666666666667
0,0.047,0.05,0.0323333333333333,0.0566666666666667
0,0.0516666666666667,0.0436666666666667,0.031,0.0573333333333333
0,0.0503333333333333,0.0506666666666667,0.0293333333333333,0.0576666666666667
0,0.0516666666666667,0.048,0.031,0.056
0,0.053,0.0456666666666667,0.033,0.0513333333333333
0,0.052,0.0443333333333333,0.0323333333333333,0.0543333333333333
0,0.048,0.05,0.032,0.0536666666666667
0,0.043,0.0406666666666667,0.0246666666666667,0.0573333333333333
0,0.0466666666666667,0.0446666666666667,0.0283333333333333,0.061
0,0.0613333333333333,0.059,0.0283333333333333,0.0626666666666667
0,0.0533333333333333,0.0443333333333333,0.031,0.0616666666666667
0,0.0516666666666667,0.049,0.0393333333333333,0.0613333333333333
0,0.055,0.0506666666666667,0.025,0.0556666666666667
0,0.0533333333333333,0.0536666666666667,0.027,0.0536666666666667
0,0.051,0.048,0.0303333333333333,0.0603333333333333
0,0.0523333333333333,0.0476666666666667,0.035,0.06
0,0.0436666666666667,0.0453333333333333,0.031,0.0576666666666667
0,0.0516666666666667,0.0483333333333333,0.0376666666666667,0.0536666666666667
0,0.0536666666666667,0.0466666666666667,0.0286666666666667,0.0566666666666667
0,0.05,0.0393333333333333,0.0316666666666667,0.056
0,0.0573333333333333,0.0516666666666667,0.0326666666666667,0.0586666666666667
0,0.0456666666666667,0.0513333333333333,0.033,0.0516666666666667
0,0.056,0.054,0.032,0.0606666666666667
0,0.0496666666666667,0.0493333333333333,0.039,0.0603333333333333
0,0.0486666666666667,0.0466666666666667,0.0313333333333333,0.0586666666666667
0,0.0476666666666667,0.0523333333333333,0.034,0.0543333333333333
0,0.0593333333333333,0.058,0.0273333333333333,0.062
0,0.0546666666666667,0.0553333333333333,0.0266666666666667,0.0623333333333333
0,0.0533333333333333,0.0456666666666667,0.0303333333333333,0.057
0,0.052,0.0506666666666667,0.0306666666666667,0.0613333333333333
0,0.0403333333333333,0.0413333333333333,0.029,0.0583333333333333
0,0.0546666666666667,0.0543333333333333,0.0276666666666667,0.0553333333333333
0,0.0493333333333333,0.0516666666666667,0.0316666666666667,0.0546666666666667
0,0.0633333333333333,0.0556666666666667,0.0303333333333333,0.0613333333333333
0,0.0513333333333333,0.0453333333333333,0.0276666666666667,0.0653333333333333
0,0.0606666666666667,0.0576666666666667,0.036,0.0596666666666667
0,0.0623333333333333,0.054,0.0296666666666667,0.0596666666666667
0,0.055,0.05,0.029,0.0556666666666667
0,0.0523333333333333,0.0476666666666667,0.032,0.0613333333333333
0,0.0503333333333333,0.0483333333333333,0.0236666666666667,0.0606666666666667
0,0.053,0.048,0.0313333333333333,0.0556666666666667
0,0.054,0.052,0.0336666666666667,0.0576666666666667
0,0.045,0.052,0.0276666666666667,0.0606666666666667
0,0.0546666666666667,0.0556666666666667,0.029,0.0563333333333333
0,0.06,0.0556666666666667,0.0323333333333333,0.0583333333333333
0,0.0536666666666667,0.049,0.0343333333333333,0.0603333333333333
0,0.0486666666666667,0.052,0.029,0.0553333333333333
0,0.0483333333333333,0.0483333333333333,0.0376666666666667,0.0573333333333333
0,0.0533333333333333,0.0456666666666667,0.0306666666666667,0.055
0,0.0523333333333333,0.0466666666666667,0.0326666666666667,0.06
0,0.0486666666666667,0.0493333333333333,0.0333333333333333,0.0596666666666667
0,0.0603333333333333,0.0523333333333333,0.0316666666666667,0.0546666666666667
0,0.052,0.05,0.0283333333333333,0.052
0,0.058,0.0523333333333333,0.0383333333333333,0.0606666666666667
0,0.0463333333333333,0.043,0.031,0.051
0,0.0533333333333333,0.0493333333333333,0.0356666666666667,0.0556666666666667
0,0.049,0.0496666666666667,0.028,0.056
10,0.016,0.0146666666666667,0.103333333333333,0.278666666666667
10,0.0146666666666667,0.015,0.131333333333333,0.211333333333333
10,0.026,0.000333333333333333,0.137666666666667,0.402666666666667
10,0.0153333333333333,0.000666666666666667,0.00633333333333333,0.317666666666667
10,0.0313333333333333,0.026,0.00266666666666667,0.351333333333333
10,0.0156666666666667,0.00466666666666667,0.00166666666666667,0.330333333333333
10,0.854666666666667,0.0176666666666667,0.109333333333333,0.275
10,0.005,0.007,0.185,0.255333333333333
10,0.0173333333333333,0.008,0.0736666666666667,0.363
10,0.0313333333333333,0,0.485666666666667,0.239666666666667
10,0.233666666666667,0.339666666666667,0.008,0.260666666666667
10,0.269666666666667,0.000666666666666667,0.132666666666667,0.272666666666667
10,0.229333333333333,0.0103333333333333,0.182333333333333,0.291333333333333
10,0.005,0,0.315666666666667,0.452333333333333
10,0.084,0.062,0.110666666666667,0.380333333333333
10,0.957666666666667,0.00233333333333333,0.360666666666667,0.244
10,0.242,0.02,0.0396666666666667,0.233333333333333
10,0.143333333333333,0.0613333333333333,0.151666666666667,0.281666666666667
10,0,0,0.0356666666666667,0.245666666666667
10,0.008,0.001,0.211,0.245666666666667
10,0.423,0.000333333333333333,0.0116666666666667,0.223
10,0.062,0.0273333333333333,0.0783333333333333,0.269333333333333
10,0.015,0.001,0.204333333333333,0.257666666666667
10,0.016,0.002,0.175333333333333,0.260666666666667
10,0.163,0.21,0.187,0.235333333333333
10,0.986333333333333,0.0833333333333333,0.305666666666667,0.345
10,0.156,0.019,0.504666666666667,0.329666666666667
10,0.398666666666667,0.00133333333333333,0.376,0.305333333333333
10,0.000666666666666667,0,0.0556666666666667,0.284333333333333
10,0.09,0.0626666666666667,0.004,0.384
10,0.401333333333333,0.0403333333333333,0.0306666666666667,0.310666666666667
10,0.00366666666666667,0.004,0.00633333333333333,0.298333333333333
10,0.179,0,0.0173333333333333,0.245
10,0.024,0.0986666666666667,0.0163333333333333,0.318666666666667
10,0.00433333333333333,0.00366666666666667,0.0483333333333333,0.39
10,0.00966666666666667,0.00666666666666667,0.000333333333333333,0.266666666666667
10,0.947666666666667,0.001,0.454333333333333,0.303666666666667
10,0.017,0.004,0.644333333333333,0.285
10,0.00733333333333333,0.000333333333333333,0,0.238333333333333
10,0.969666666666667,0.0493333333333333,0.0536666666666667,0.317666666666667
10,0.191666666666667,0.00166666666666667,0.00833333333333333,0.261
10,0.104,0.001,0.000333333333333333,0.285666666666667
10,0.108333333333333,0.0153333333333333,0.0583333333333333,0.350666666666667
10,0.435,0.00166666666666667,0.127333333333333,0.214333333333333
10,0.005,0.0183333333333333,0.000333333333333333,0.276333333333333
10,0.396666666666667,0.00933333333333333,0.406666666666667,0.357
10,0.007,0.000666666666666667,0.0116666666666667,0.329333333333333
10,0.028,0.0766666666666667,0.005,0.266
10,1,0.00866666666666667,0.573666666666667,0.343666666666667
10,0.287333333333333,0.0236666666666667,0.209666666666667,0.294
10,0.037,0.0123333333333333,0.00333333333333333,0.273333333333333
10,0.415333333333333,0.091,0.0733333333333333,0.326333333333333
10,0.001,0.000333333333333333,0.271,0.244666666666667
10,0.0776666666666667,0.00433333333333333,0.13,0.316
10,0.292666666666667,0.175333333333333,0.0496666666666667,0.377666666666667
10,0.6,0.00633333333333333,0.507,0.299
10,0.496666666666667,0.000333333333333333,0.384666666666667,0.281
10,0.0193333333333333,0.00933333333333333,0.061,0.236333333333333
10,0.001,0.000333333333333333,0.00766666666666667,0.302333333333333
10,0.430666666666667,0.111,0.306666666666667,0.317333333333333
